global_step,episode,type,actor_loss,critic_loss,reward,avg_recent_reward,fell,seq_len,note,time
529,84,update,0.11716251820325851,0.06319582089781761,-8.203190803527832,-1.0944413512945175,True,24,Qμ=-0.136 Rμ=0.052 Qrng=2.036; buffer=129,2025-08-25T05:53:54
530,87,update,0.12090551853179932,0.03000956680625677,-3.0,-2.596095046401024,True,1,Qμ=-0.140 Rμ=0.048 Qrng=1.582; buffer=36,2025-08-25T05:53:55
531,90,update,0.08940384536981583,0.03543975576758385,-4.562862873077393,-1.798826277256012,True,7,Qμ=-0.108 Rμ=-0.006 Qrng=1.487; buffer=42,2025-08-25T05:53:56
532,93,update,0.0737258791923523,0.45780131220817566,-4.096272945404053,-2.454533565044403,True,5,Qμ=-0.094 Rμ=0.020 Qrng=0.535; buffer=40,2025-08-25T05:53:56
533,96,update,0.06269830465316772,0.19513577222824097,-3.968395709991455,-2.699838399887085,True,5,Qμ=-0.072 Rμ=-0.082 Qrng=1.348; buffer=40,2025-08-25T05:53:57
534,99,update,0.07864014059305191,0.324231281876564,-5.389873027801514,-2.975455617904663,True,8,Qμ=-0.082 Rμ=-0.057 Qrng=1.175; buffer=43,2025-08-25T05:53:58
535,102,update,0.05541035532951355,0.09819699451327324,-4.937780380249023,-3.1347116470336913,True,7,Qμ=-0.064 Rμ=-0.055 Qrng=0.591; buffer=42,2025-08-25T05:53:59
536,105,update,0.0433606319129467,0.04392963647842407,-8.80837631225586,-3.7380290985107423,True,16,Qμ=-0.051 Rμ=-0.081 Qrng=0.517; buffer=51,2025-08-25T05:54:00
537,108,update,0.08646730333566666,4.761643648147583,-7.896276950836182,-4.237541055679321,True,16,Qμ=-0.049 Rμ=-1.861 Qrng=1.734; buffer=51,2025-08-25T05:54:01
538,111,update,0.08848365396261215,0.2179437130689621,-3.6995439529418945,-3.105488693714142,True,6,Qμ=-0.064 Rμ=-0.033 Qrng=1.407; buffer=41,2025-08-25T05:54:02
539,115,update,0.10309765487909317,0.15805689245462418,-3.0,-2.0848010420799254,True,1,Qμ=-0.083 Rμ=-0.004 Qrng=1.146; buffer=71,2025-08-25T05:54:03
540,118,update,0.11442223936319351,0.023233413696289062,-6.087728977203369,-2.5116649746894835,True,14,Qμ=-0.102 Rμ=-0.014 Qrng=1.760; buffer=49,2025-08-25T05:54:04
541,121,update,0.12336058169603348,0.006118305027484894,-13.233155250549316,-4.707009041309357,True,22,Qμ=-0.111 Rμ=-0.135 Qrng=1.213; buffer=57,2025-08-25T05:54:04
542,124,update,0.13985268771648407,0.06663701497018337,-14.414506912231445,-6.2663756042718886,True,25,Qμ=-0.125 Rμ=-0.236 Qrng=2.205; buffer=60,2025-08-25T05:54:05
543,30,update,0.16232769191265106,0.06576255895197392,-0.7762919068336487,-0.4202432930469513,False,35,Qμ=-0.156 Rμ=-0.012 Qrng=1.586; buffer=175,2025-08-25T05:55:13
544,35,update,0.16343951225280762,0.0640186108648777,-1.0942901372909546,-1.0581630229949952,False,35,Qμ=-0.161 Rμ=-0.024 Qrng=0.691; buffer=175,2025-08-25T05:55:14
545,40,update,0.14665846526622772,0.018368380144238472,-0.9979341626167297,-1.1455804109573364,False,35,Qμ=-0.145 Rμ=-0.026 Qrng=1.015; buffer=175,2025-08-25T05:55:15
546,45,update,0.15604348480701447,0.3390907347202301,-1.120241641998291,-1.2336068630218506,False,35,Qμ=-0.155 Rμ=-0.042 Qrng=0.243; buffer=175,2025-08-25T05:55:16
547,50,update,0.14023099839687347,0.010798769304528832,-1.625844120979309,-1.6482423782348632,False,35,Qμ=-0.142 Rμ=-0.076 Qrng=0.670; buffer=175,2025-08-25T05:55:17
548,55,update,0.15682238340377808,0.04974646493792534,-2.1384711265563965,-1.7449249744415283,False,35,Qμ=-0.163 Rμ=-0.039 Qrng=0.784; buffer=175,2025-08-25T05:55:18
549,60,update,0.14864327013492584,0.14251159876585007,-2.0127415657043457,-2.008163094520569,False,35,Qμ=-0.158 Rμ=-0.052 Qrng=0.071; buffer=175,2025-08-25T05:55:19
550,65,update,0.1420002430677414,1.1338398456573486,-1.0166183710098267,-1.4002334117889403,False,35,Qμ=-0.153 Rμ=-0.059 Qrng=2.260; buffer=175,2025-08-25T05:55:20
551,70,update,0.12699279189109802,0.10663806647062302,-1.3216205835342407,-1.129657256603241,False,35,Qμ=-0.131 Rμ=-0.044 Qrng=1.318; buffer=175,2025-08-25T05:55:22
552,75,update,0.13664859533309937,0.08882471919059753,-0.47099676728248596,-0.712181156873703,False,35,Qμ=-0.145 Rμ=-0.045 Qrng=0.545; buffer=175,2025-08-25T05:55:23
553,80,update,0.11718544363975525,0.012825485784560442,-0.658171534538269,-0.4234608083963394,False,35,Qμ=-0.126 Rμ=-0.017 Qrng=0.724; buffer=175,2025-08-25T05:55:24
554,85,update,0.11713269352912903,0.036459038965404034,-0.5055808424949646,-0.22895956188440322,False,35,Qμ=-0.123 Rμ=-0.035 Qrng=0.381; buffer=175,2025-08-25T05:55:25
555,90,update,0.11442428827285767,0.47284458577632904,-0.8121906518936157,-0.718210756778717,False,35,Qμ=-0.119 Rμ=-0.022 Qrng=0.442; buffer=175,2025-08-25T05:55:26
556,95,update,0.09661895781755447,0.15215827524662018,-0.7996946573257446,-0.7788614869117737,False,35,Qμ=-0.109 Rμ=-0.007 Qrng=0.453; buffer=175,2025-08-25T05:55:27
557,100,update,0.06955399364233017,0.06266442686319351,-0.44486314058303833,-0.5737346649169922,False,35,Qμ=-0.081 Rμ=-0.035 Qrng=0.324; buffer=175,2025-08-25T05:55:28
558,105,update,0.06278076022863388,0.25346555560827255,-0.061817415058612823,-0.06268555521965027,False,35,Qμ=-0.075 Rμ=0.046 Qrng=0.320; buffer=175,2025-08-25T05:55:29
559,110,update,0.06940679252147675,0.02394414320588112,-0.3978932201862335,-0.19395945817232133,False,35,Qμ=-0.080 Rμ=0.036 Qrng=0.347; buffer=175,2025-08-25T05:55:30
560,115,update,0.06998897343873978,0.07941059395670891,-2.0153119564056396,-0.9833626538515091,False,35,Qμ=-0.076 Rμ=-0.024 Qrng=0.460; buffer=175,2025-08-25T05:55:31
561,120,update,0.03485003113746643,0.12817340344190598,-2.8290212154388428,-2.3899231433868406,False,35,Qμ=-0.040 Rμ=-0.051 Qrng=0.368; buffer=175,2025-08-25T05:55:32
562,125,update,0.035636238753795624,0.1447751298546791,-3.1458792686462402,-3.0447819232940674,False,35,Qμ=-0.040 Rμ=-0.079 Qrng=0.588; buffer=175,2025-08-25T05:55:33
563,31,update,0.04284752532839775,0.08260912075638771,-2.210766077041626,-1.9193980932235717,False,35,Qμ=-0.050 Rμ=-0.065 Qrng=0.734; buffer=175,2025-08-25T05:56:22
564,32,update,0.029333477839827538,0.6715455651283264,-9.38366985321045,-3.7350619792938233,True,14,Qμ=-0.026 Rμ=-0.300 Qrng=1.480; buffer=14,2025-08-25T05:56:22
565,38,update,0.04640074446797371,0.015597330871969461,-0.17674821615219116,0.27611578106880186,False,35,Qμ=-0.042 Rμ=-0.019 Qrng=0.203; buffer=175,2025-08-25T05:56:23
566,43,update,0.04289774224162102,0.016102845314890146,-1.5472177267074585,-1.1532777786254882,False,35,Qμ=-0.040 Rμ=-0.071 Qrng=0.727; buffer=175,2025-08-25T05:56:24
567,48,update,0.04799668863415718,0.06802054680883884,-1.8352572917938232,-1.542021107673645,False,35,Qμ=-0.044 Rμ=-0.054 Qrng=0.734; buffer=175,2025-08-25T05:56:25
568,53,update,0.04435373470187187,0.005344502395018935,-1.996625542640686,-1.8073089838027954,False,35,Qμ=-0.040 Rμ=-0.045 Qrng=0.921; buffer=175,2025-08-25T05:56:26
569,58,update,0.053994279354810715,0.10921026766300201,-1.714029312133789,-1.8660371780395508,False,35,Qμ=-0.051 Rμ=-0.054 Qrng=0.335; buffer=175,2025-08-25T05:56:27
570,63,update,0.06270000338554382,0.21921049803495407,-1.3263027667999268,-1.4367644548416139,False,35,Qμ=-0.056 Rμ=-0.058 Qrng=0.506; buffer=175,2025-08-25T05:56:28
571,68,update,0.06648162752389908,0.07348260283470154,-1.0505173206329346,-1.2613840103149414,False,35,Qμ=-0.063 Rμ=-0.054 Qrng=1.440; buffer=175,2025-08-25T05:56:29
572,73,update,0.0511147566139698,0.11428341269493103,-0.7860332131385803,-0.8838735103607178,False,35,Qμ=-0.048 Rμ=-0.008 Qrng=1.304; buffer=175,2025-08-25T05:56:30
573,78,update,0.06348216533660889,0.01279412442818284,0.04044623672962189,-0.4183876127004623,False,35,Qμ=-0.065 Rμ=-0.022 Qrng=1.182; buffer=175,2025-08-25T05:56:31
574,83,update,0.07260942459106445,0.12254036217927933,-0.6890624165534973,-0.5439482808113099,False,35,Qμ=-0.067 Rμ=-0.056 Qrng=1.176; buffer=175,2025-08-25T05:56:32
575,88,update,0.06666956841945648,0.08318907767534256,-0.2481459081172943,-0.5764766871929169,False,35,Qμ=-0.071 Rμ=0.021 Qrng=0.496; buffer=175,2025-08-25T05:56:33
576,93,update,0.062402427196502686,0.28487394005060196,-0.18895496428012848,-0.10276273638010025,False,35,Qμ=-0.067 Rμ=0.019 Qrng=1.097; buffer=175,2025-08-25T05:56:34
577,98,update,0.06774163991212845,0.025846303440630436,0.05688473582267761,0.038790540769696236,False,35,Qμ=-0.072 Rμ=-0.005 Qrng=0.398; buffer=175,2025-08-25T05:56:35
578,103,update,0.060367945581674576,0.3090935945510864,-0.5555539131164551,0.1766750317066908,False,35,Qμ=-0.066 Rμ=0.010 Qrng=0.279; buffer=175,2025-08-25T05:56:36
579,108,update,0.04971951246261597,0.24361474066972733,-0.39815008640289307,-0.006899070739746094,False,35,Qμ=-0.054 Rμ=-0.029 Qrng=0.628; buffer=175,2025-08-25T05:56:37
580,113,update,0.039501387625932693,0.07894155941903591,-1.3545860052108765,-1.0552345752716064,False,35,Qμ=-0.042 Rμ=-0.012 Qrng=0.649; buffer=175,2025-08-25T05:56:38
581,118,update,0.036528635770082474,0.09834427386522293,-2.1705238819122314,-1.9392641544342042,False,35,Qμ=-0.038 Rμ=-0.041 Qrng=0.108; buffer=175,2025-08-25T05:56:39
582,123,update,0.042536187916994095,0.05452137812972069,-2.931173324584961,-2.614961862564087,False,35,Qμ=-0.044 Rμ=-0.092 Qrng=1.504; buffer=175,2025-08-25T05:56:40
583,29,update,0.029170751571655273,0.08647702634334564,-5.5644354820251465,-2.949328437447548,True,14,Qμ=-0.033 Rμ=-0.007 Qrng=0.504; buffer=49,2025-08-25T05:56:52
584,32,update,0.05312253162264824,0.08142636716365814,-3.6760308742523193,-2.464268136024475,True,9,Qμ=-0.061 Rμ=0.016 Qrng=0.508; buffer=44,2025-08-25T05:56:53
585,35,update,0.020752152428030968,0.1776553839445114,-3.384415864944458,-1.429451769590378,True,3,Qμ=-0.025 Rμ=0.063 Qrng=1.265; buffer=38,2025-08-25T05:56:53
586,40,update,0.008560637943446636,0.010765525046736002,-0.339272141456604,-0.3189928948879242,False,35,Qμ=-0.015 Rμ=-0.011 Qrng=1.639; buffer=175,2025-08-25T05:56:54
587,45,update,0.011684532277286053,0.09154775366187096,-1.2098839282989502,-0.6609813392162323,False,35,Qμ=-0.022 Rμ=-0.007 Qrng=1.121; buffer=175,2025-08-25T05:56:55
588,50,update,0.03251039981842041,0.011394117958843708,-0.8536955714225769,-0.49916751459240916,False,35,Qμ=-0.035 Rμ=-0.028 Qrng=1.205; buffer=175,2025-08-25T05:56:56
589,55,update,0.017394253984093666,0.006252239923924208,0.018538963049650192,0.042780318111181256,False,35,Qμ=-0.022 Rμ=0.033 Qrng=0.549; buffer=175,2025-08-25T05:56:57
590,60,update,-0.005614787340164185,0.03717524651437998,-0.10769212990999222,-0.1149994194507599,False,35,Qμ=-0.001 Rμ=0.016 Qrng=0.521; buffer=175,2025-08-25T05:56:58
591,65,update,-0.0006688833236694336,1.6014615297317505,-0.010749489068984985,-0.12379294037818908,False,35,Qμ=-0.001 Rμ=0.007 Qrng=1.853; buffer=175,2025-08-25T05:56:59
592,70,update,-0.0033768315333873034,0.1599920690059662,-0.5186284184455872,-0.32701475918293,False,35,Qμ=0.004 Rμ=-0.024 Qrng=0.497; buffer=175,2025-08-25T05:57:00
593,75,update,0.012273590080440044,0.06925971433520317,-0.6329453587532043,-0.938239723443985,False,35,Qμ=-0.008 Rμ=-0.067 Qrng=0.714; buffer=175,2025-08-25T05:57:01
594,80,update,0.01311028003692627,0.005208053160458803,0.04786347597837448,-0.07833094298839569,False,35,Qμ=-0.012 Rμ=0.006 Qrng=1.167; buffer=175,2025-08-25T05:57:02
595,85,update,0.007003312464803457,0.005200118059292436,0.31689250469207764,0.30294612795114517,False,35,Qμ=-0.001 Rμ=-0.049 Qrng=0.634; buffer=175,2025-08-25T05:57:03
596,90,update,0.009989445097744465,0.17136895656585693,-0.7117390632629395,-0.6082161709666252,False,35,Qμ=-0.008 Rμ=-0.015 Qrng=1.008; buffer=175,2025-08-25T05:57:04
597,95,update,0.03194977715611458,0.05480828694999218,-0.35430818796157837,-0.6038517385721207,False,35,Qμ=-0.029 Rμ=-0.059 Qrng=0.879; buffer=175,2025-08-25T05:57:05
598,100,update,0.019562402740120888,0.02685317024588585,-1.3877981901168823,-0.8835859596729279,False,35,Qμ=-0.016 Rμ=-0.022 Qrng=0.312; buffer=175,2025-08-25T05:57:06
599,105,update,0.021579116582870483,0.010526027530431747,-0.15313726663589478,-0.3271734297275543,False,35,Qμ=-0.016 Rμ=-0.067 Qrng=0.850; buffer=175,2025-08-25T05:57:07
600,110,update,0.026220643892884254,0.01477229269221425,0.04818899184465408,0.04447321891784668,False,35,Qμ=-0.023 Rμ=0.013 Qrng=0.749; buffer=175,2025-08-25T05:57:08
601,115,update,0.053805675357580185,0.010091839358210564,-0.35219770669937134,-0.22322722859680652,False,35,Qμ=-0.048 Rμ=-0.008 Qrng=0.642; buffer=175,2025-08-25T05:57:09
602,120,update,0.054167211055755615,1.8762158751487732,-10.674254417419434,-2.882372260093689,True,25,Qμ=-0.050 Rμ=-1.036 Qrng=1.029; buffer=165,2025-08-25T05:57:10
603,123,update,0.06614530086517334,0.05055592767894268,-3.0064892768859863,-3.1869590997695925,True,2,Qμ=-0.047 Rμ=-0.061 Qrng=2.075; buffer=37,2025-08-25T05:57:11
604,126,update,0.07385148853063583,1.2816247940063477,-2.9583754539489746,-0.7789299488067627,True,2,Qμ=-0.045 Rμ=-0.940 Qrng=1.648; buffer=37,2025-08-25T05:57:12
605,30,update,0.0983654037117958,0.18552660942077637,-5.673426628112793,-2.9543850272893906,True,14,Qμ=-0.078 Rμ=-0.031 Qrng=1.446; buffer=49,2025-08-25T05:57:23
606,33,update,0.16636313498020172,0.05742303468286991,-14.715070724487305,-4.467341107130051,True,26,Qμ=-0.145 Rμ=-0.121 Qrng=0.685; buffer=61,2025-08-25T05:57:24
607,39,update,0.1277904510498047,0.018737567588686943,0.004541089758276939,0.40285279862582685,False,35,Qμ=-0.118 Rμ=0.025 Qrng=1.207; buffer=175,2025-08-25T05:57:25
608,44,update,0.13979703187942505,0.4316321611404419,-1.393415093421936,-0.9907853960990906,False,35,Qμ=-0.128 Rμ=-0.037 Qrng=0.592; buffer=175,2025-08-25T05:57:26
609,49,update,0.14459218084812164,0.026855172589421272,-0.7980945110321045,-0.5938461810350418,False,35,Qμ=-0.139 Rμ=-0.027 Qrng=0.706; buffer=175,2025-08-25T05:57:27
610,54,update,0.14892451465129852,0.27052542567253113,-0.7872251272201538,-0.8392428398132324,False,35,Qμ=-0.149 Rμ=-0.022 Qrng=0.644; buffer=175,2025-08-25T05:57:28
611,59,update,0.1396065652370453,0.08245350420475006,0.3921174108982086,0.16871263533830644,False,35,Qμ=-0.147 Rμ=0.019 Qrng=1.020; buffer=175,2025-08-25T05:57:29
612,64,update,0.15448391437530518,0.11544651538133621,0.5600815415382385,0.41088895201683046,False,35,Qμ=-0.164 Rμ=0.014 Qrng=1.433; buffer=175,2025-08-25T05:57:30
613,69,update,0.118277408182621,0.10557696595788002,-0.4838285446166992,-0.1218796730041504,False,35,Qμ=-0.132 Rμ=-0.007 Qrng=0.766; buffer=175,2025-08-25T05:57:31
614,74,update,0.11143144965171814,0.07571778446435928,-1.4821528196334839,-1.3893059730529784,False,35,Qμ=-0.124 Rμ=-0.035 Qrng=0.401; buffer=175,2025-08-25T05:57:32
615,79,update,0.12119537591934204,0.14201359450817108,-1.8626238107681274,-1.6832282066345214,False,35,Qμ=-0.131 Rμ=-0.039 Qrng=1.239; buffer=175,2025-08-25T05:57:33
616,84,update,0.09568236023187637,0.05640787072479725,-1.8685182332992554,-2.0359914541244506,False,35,Qμ=-0.104 Rμ=-0.043 Qrng=0.212; buffer=175,2025-08-25T05:57:34
617,89,update,0.09580258280038834,0.016425407025963068,-2.07100248336792,-2.006258463859558,False,35,Qμ=-0.105 Rμ=-0.052 Qrng=0.387; buffer=175,2025-08-25T05:57:35
618,94,update,0.07824695110321045,0.21945641934871674,-2.2407472133636475,-2.3953953266143797,False,35,Qμ=-0.084 Rμ=-0.057 Qrng=0.301; buffer=175,2025-08-25T05:57:36
619,99,update,0.07295981049537659,0.38984619081020355,-2.1988134384155273,-2.1081843614578246,False,35,Qμ=-0.077 Rμ=-0.055 Qrng=0.591; buffer=175,2025-08-25T05:57:37
620,104,update,0.06526080518960953,0.05536101013422012,-2.097229480743408,-2.039704704284668,False,35,Qμ=-0.067 Rμ=-0.037 Qrng=0.650; buffer=175,2025-08-25T05:57:38
621,109,update,0.06119637191295624,0.060912519693374634,-1.2018102407455444,-1.8495936393737793,False,35,Qμ=-0.064 Rμ=-0.040 Qrng=0.470; buffer=175,2025-08-25T05:57:39
622,114,update,0.06598105281591415,0.0444589089602232,-0.5966781377792358,-0.9136827111244201,False,35,Qμ=-0.074 Rμ=-0.001 Qrng=0.591; buffer=175,2025-08-25T05:57:40
623,119,update,0.07505252957344055,0.020809662528336048,-0.8222556114196777,-0.9628981828689576,False,35,Qμ=-0.083 Rμ=-0.062 Qrng=1.163; buffer=175,2025-08-25T05:57:41
624,124,update,0.0707106813788414,0.09655119851231575,-1.2590482234954834,-1.105436110496521,False,35,Qμ=-0.077 Rμ=-0.030 Qrng=0.563; buffer=175,2025-08-25T05:57:42
625,31,update,0.05111994221806526,0.20626821368932724,-10.428839683532715,-5.470129817724228,True,16,Qμ=-0.045 Rμ=-0.407 Qrng=0.426; buffer=51,2025-08-25T05:57:58
626,37,update,0.06366737186908722,0.320097878575325,-0.2890264391899109,0.23265013545751573,False,35,Qμ=-0.062 Rμ=0.037 Qrng=0.424; buffer=175,2025-08-25T05:57:59
627,42,update,0.06221587955951691,0.05985123850405216,-2.3512983322143555,-1.7464624166488647,False,35,Qμ=-0.061 Rμ=-0.054 Qrng=0.399; buffer=175,2025-08-25T05:58:00
628,47,update,0.06697478890419006,0.118195291608572,-3.3337230682373047,-2.9731657981872557,False,35,Qμ=-0.056 Rμ=-0.091 Qrng=0.891; buffer=175,2025-08-25T05:58:01
629,52,update,0.07349737733602524,0.011080043390393257,-3.746037006378174,-3.68768630027771,False,35,Qμ=-0.066 Rμ=-0.104 Qrng=0.643; buffer=175,2025-08-25T05:58:02
630,57,update,0.06682069599628448,0.16740811616182327,-3.851426124572754,-3.795443391799927,False,35,Qμ=-0.065 Rμ=-0.100 Qrng=0.427; buffer=175,2025-08-25T05:58:03
631,62,update,0.07580699771642685,0.5469043701887131,-3.9310688972473145,-3.877344083786011,False,35,Qμ=-0.065 Rμ=-0.134 Qrng=0.765; buffer=175,2025-08-25T05:58:04
632,67,update,0.0864352360367775,0.0061687862034887075,-3.917384386062622,-3.8936617851257322,False,35,Qμ=-0.080 Rμ=-0.102 Qrng=0.334; buffer=175,2025-08-25T05:58:05
633,72,update,0.10253418236970901,0.14896416664123535,-3.882035493850708,-3.9062509536743164,False,35,Qμ=-0.098 Rμ=-0.106 Qrng=0.130; buffer=175,2025-08-25T05:58:07
634,77,update,0.09783754497766495,0.04936373420059681,-3.819755792617798,-3.898246717453003,False,35,Qμ=-0.089 Rμ=-0.123 Qrng=0.324; buffer=175,2025-08-25T05:58:08
635,82,update,0.07750119268894196,0.018194341100752354,-3.6044325828552246,-3.697108602523804,False,35,Qμ=-0.075 Rμ=-0.092 Qrng=0.404; buffer=175,2025-08-25T05:58:08
636,87,update,0.09655774384737015,0.0887843444943428,-3.336636781692505,-3.445667600631714,False,35,Qμ=-0.092 Rμ=-0.116 Qrng=0.800; buffer=175,2025-08-25T05:58:09
637,92,update,0.11180572956800461,0.10039331763982773,-3.5771851539611816,-3.4774684429168703,False,35,Qμ=-0.112 Rμ=-0.098 Qrng=0.803; buffer=175,2025-08-25T05:58:10
638,97,update,0.10223289579153061,0.06509001180529594,-3.6548848152160645,-3.6678202629089354,False,35,Qμ=-0.097 Rμ=-0.094 Qrng=0.435; buffer=175,2025-08-25T05:58:11
639,102,update,0.10109960287809372,0.17333237081766129,-3.748891830444336,-3.6315298557281492,False,35,Qμ=-0.098 Rμ=-0.118 Qrng=0.299; buffer=175,2025-08-25T05:58:12
640,107,update,0.12750937044620514,0.05197102576494217,-3.4747955799102783,-3.6100199699401854,False,35,Qμ=-0.125 Rμ=-0.096 Qrng=0.289; buffer=175,2025-08-25T05:58:13
641,112,update,0.11786875873804092,0.10384921357035637,-3.5834836959838867,-3.5921332836151123,False,35,Qμ=-0.117 Rμ=-0.104 Qrng=0.333; buffer=175,2025-08-25T05:58:14
642,117,update,0.10658124089241028,0.0036352251190692186,-3.713379383087158,-3.649255657196045,False,35,Qμ=-0.103 Rμ=-0.096 Qrng=0.448; buffer=175,2025-08-25T05:58:15
643,122,update,0.106273353099823,0.017798476852476597,-3.5007221698760986,-3.695728302001953,False,35,Qμ=-0.108 Rμ=-0.091 Qrng=0.616; buffer=175,2025-08-25T05:58:16
644,127,update,0.11551760882139206,0.022549101151525974,-3.1329925060272217,-3.227420425415039,False,35,Qμ=-0.114 Rμ=-0.079 Qrng=0.662; buffer=175,2025-08-25T05:58:17
645,33,update,0.10367657989263535,0.1095154657959938,-10.964436531066895,-4.328194459279378,True,18,Qμ=-0.102 Rμ=-0.161 Qrng=1.095; buffer=88,2025-08-25T05:58:38
646,39,update,0.11538177728652954,0.2918519228696823,-1.0177407264709473,-0.6458764791488647,False,35,Qμ=-0.119 Rμ=-0.001 Qrng=0.227; buffer=175,2025-08-25T05:58:39
647,44,update,0.09033828228712082,0.16618327796459198,-1.1598377227783203,-0.5101415798068046,False,35,Qμ=-0.092 Rμ=0.027 Qrng=0.150; buffer=175,2025-08-25T05:58:40
648,49,update,0.09959042817354202,0.08802229166030884,-0.5518123507499695,-0.4675859123468399,False,35,Qμ=-0.105 Rμ=-0.003 Qrng=0.163; buffer=175,2025-08-25T05:58:41
649,54,update,0.09394985437393188,0.04020845703780651,-0.8778247833251953,-0.8454650402069092,False,35,Qμ=-0.103 Rμ=-0.007 Qrng=0.251; buffer=175,2025-08-25T05:58:42
650,59,update,0.09060660749673843,0.1750861555337906,-0.635543167591095,-1.0028133869171143,False,35,Qμ=-0.100 Rμ=-0.055 Qrng=0.447; buffer=175,2025-08-25T05:58:43
